phc_id,state,district,subdistrict,name,latitude,longitude,is_active,beds,doctors,nurses
PHCR020624,Rajasthan,Rajsamand,Kumbhalgarh,Gajpur,25.116689,73.687191,False,,,
PHCR020625,Rajasthan,Chittaurgarh,Begun,Dugar,25.117133,74.844865,False,,,
PHCR020626,Rajasthan,Kota,Kota,Nayagaon,25.118083,75.810178,False,,,
PHCR020627,Rajasthan,Jalor,Bhinmal,Morsim,25.127,71.9223,False,,,
PHCR020628,Rajasthan,Rajsamand,Kumbhalgarh,Majhera,25.131532,73.629663,False,,,
PHCR020629,Rajasthan,Chittaurgarh,Rashmi,Pahuna,25.131645,74.434976,False,,,
PHCR020630,Rajasthan,Jalor,Sanchore,Sankar,25.132037,72.666954,False,,,
PHCR020631,Rajasthan,Baran,Anta,Bamulliya Kala,25.1331,76.34202,False,,,
PHCR020632,Rajasthan,Kota,Kota,City Dispensary Mahavir Nagar,25.138,75.838,False,,,
PHCR020633,Rajasthan,Kota,Kota,Govind Nagar,25.138,75.868,False,,,
PHCR020634,Rajasthan,Jalor,Chitalwana,Suthri,25.1392,72.6811,False,,,
PHCR020635,Rajasthan,Jalor,Jalor,Sivana,25.1414,72.6817,False,,,
PHCR020636,Rajasthan,Sirohi,Sheoganj,Manadar,25.141818,73.062635,False,,,
PHCR020637,Rajasthan,Sirohi,Sheoganj,Alpa,25.141818,73.062635,False,,,
PHCR020638,Rajasthan,Pali,Bali,Sewari,25.142465,73.278095,False,,,
PHCR020639,Rajasthan,Kota,Kota,Keshavpura,25.143616,75.835238,False,,,
PHCR020640,Rajasthan,Baran,Anta,Palayatha,25.14775,76.23368,False,,,
PHCR020641,Rajasthan,Jalor,Jalor,Akoli,25.1479,72.5929,False,,,
PHCR020642,Rajasthan,Baran,Baran,Mathana,25.14818,76.55171,False,,,
PHCR020643,Rajasthan,Kota,Kota,City Dispensary Talwandi,25.149,75.843,False,,,
PHCR020644,Rajasthan,Rajsamand,Kumbhalgarh,Sewantri,25.149549,73.583705,False,,,
PHCR020645,Rajasthan,Rajsamand,Kumbhalgarh,Umarwas,25.149549,73.583705,False,,,
PHCR020646,Rajasthan,Kota,Kota,City Dispensary Vigyan Nagar,25.152,75.856,False,,,
PHCR020647,Rajasthan,Pali,Sumerpur,Novi,25.152645,73.08228,False,,,
PHCR020648,Rajasthan,Pali,Sumerpur,Pava,25.152645,73.08228,False,,,
PHCR020649,Rajasthan,Bhilwara,Mandalgarh,Ladpura PHC,25.152848,75.12097,False,,,
PHCR020650,Rajasthan,Jalor,Bhinmal,Dhumbriya,25.1537,72.0193,False,,,
PHCR020651,Rajasthan,Barmer,Dhorimana,Bamnor Ameershah,25.15762,71.39361,False,,,
PHCR020652,Rajasthan,Barmer,Dhorimana,Ogala,25.15765,71.39364,False,,,
PHCR020653,Rajasthan,Barmer,Dhorimana,Bhuniya,25.15765,71.39364,False,,,
PHCR020654,Rajasthan,Barmer,Dhorimana,Araniyali,25.15766,71.39365,False,,,
PHCR020655,Rajasthan,Barmer,Dhorimana,Sonadi,25.15766,71.39365,False,,,
PHCR020656,Rajasthan,Barmer,Dhorimana,Udasar,25.15766,71.39365,False,,,
PHCR020657,Rajasthan,Barmer,Dhorimana,Bamadala,25.15766,71.39365,False,,,
PHCR020658,Rajasthan,Kota,Sultanpur,Gadepan,25.1577049,76.1745799,False,,,
PHCR020659,Rajasthan,Pali,Sumerpur,Dhana,25.159044,73.09081,False,,,
PHCR020660,Rajasthan,Pali,Sumerpur,Salodariya,25.159044,73.09081,False,,,
PHCR020661,Rajasthan,Bhilwara,Mandalgarh,Barundani PHC,25.161551,74.938414,False,,,
PHCR020662,Rajasthan,Rajsamand,Kumbhalgarh,Richead,25.161716,73.67099,False,,,
PHCR020663,Rajasthan,Kota,Kota,DCM,25.16387,75.858985,False,,,
PHCR020664,Rajasthan,Kota,Kota,Ranpur,25.16387,75.858985,False,,,
PHCR020665,Rajasthan,Pali,Sumerpur,Bharunda,25.164054,73.036305,False,,,
PHCR020666,Rajasthan,Bhilwara,Mandalgarh,Singoli PHC,25.168373,74.976402,False,,,
PHCR020667,Rajasthan,Jalor,Jalor,Sathu,25.168524,72.538229,False,,,
PHCR020668,Rajasthan,Kota,Kota,City Dispensary Surajpole,25.169,75.853,False,,,
PHCR020669,Rajasthan,Kota,Kota,City Dispensary Kunhari Area,25.169,75.853,False,,,
PHCR020670,Rajasthan,Kota,Kota,City Dispensary Chandraghata,25.169,75.853,False,,,
PHCR020671,Rajasthan,Pali,Sumerpur,Bamnera,25.169487,72.995839,False,,,
PHCR020672,Rajasthan,Bhilwara,Sahara,Lokhala PHC,25.170055,74.295687,False,,,
PHCR020673,Rajasthan,Kota,Kota,City Dispensary Shopping Center,25.170083,75.850627,False,,,
PHCR020674,Rajasthan,Kota,Sultanpur,Simliya,25.171,76.115,False,,,
PHCR020675,Rajasthan,Kota,Kota,City Dispensary Chhawani Kota,25.174,75.827,False,,,
PHCR020676,Rajasthan,Kota,Kota,City Dispensary Tipta,25.175,75.833,False,,,
PHCR020677,Rajasthan,Kota,Kota,Borkhera,25.178207,75.885346,False,,,
PHCR020678,Rajasthan,Kota,Sultanpur,Bamori,25.179855,76.17274,False,,,
PHCR020679,Rajasthan,Jalor,Jalor,Sarat,25.188229,72.487944,False,,,
PHCR020680,Rajasthan,Pali,Bali,Nanna,25.190918,73.285382,False,,,
PHCR020681,Rajasthan,Pali,Bali,Lunawa,25.190918,73.285382,False,,,
PHCR020682,Rajasthan,Pali,Bali,Bejapur,25.190918,73.285382,False,,,
PHCR020683,Rajasthan,Pali,Bali,Bhimana,25.190918,73.285382,False,,,
PHCR020684,Rajasthan,Pali,Bali,Shivtalab,25.190918,73.285382,False,,,
PHCR020685,Rajasthan,Pali,Bali,Bisalpura,25.190918,73.285382,False,,,
PHCR020686,Rajasthan,Pali,Bali,Chamunderi,25.190918,73.285382,False,,,
PHCR020687,Rajasthan,Pali,Bali,Kakradi,25.190918,73.285382,False,,,
PHCR020688,Rajasthan,Barmer,Dhorimana,Bhimthal,25.19156,71.530851,False,,,
PHCR020689,Rajasthan,Bhilwara,Kotri,Suthefa PHC,25.195651,74.821469,False,,,
PHCR020690,Rajasthan,Bhilwara,Bhilwara,City Dispensary Mandalgarh,25.197757,75.093235,False,,,
PHCR020691,Rajasthan,Baran,Baran,Koyla,25.2,76.55,False,,,
PHCR020692,Rajasthan,Jalor,Jalor,Bagra,25.2,72.583333,False,,,
PHCR020693,Rajasthan,Jalor,Sayla,Patheri,25.2003,72.2704,False,,,
PHCR020694,Rajasthan,Jalor,Sanchore,Bichwari,25.200575,71.98459,False,,,
PHCR020695,Rajasthan,Bhilwara,Sahara,Khakhla,25.201043,74.27075,False,,,
PHCR020696,Rajasthan,Jalor,Jaswantpura,Modra,25.2017,73.3866,False,,,
PHCR020697,Rajasthan,Baran,Baran,Seemli,25.203526,76.427384,False,,,
PHCR020698,Rajasthan,Kota,Kota,TB Clinic,25.2044064,75.8562924,False,,,
PHCR020699,Rajasthan,Kota,Kota,Nanta,25.2047401,75.8076347,False,,,
PHCR020700,Rajasthan,Bhilwara,Kotri,Aama PHC,25.2048,74.791489,False,,,
PHCR020701,Rajasthan,Kota,Kota,Kala Talab,25.208,75.893,False,,,
PHCR020702,Rajasthan,Baran,Shahbad,Kasbathana,25.20867,77.35371,False,,,
PHCR020703,Rajasthan,Baran,Anta,Pachelklan,25.21191,76.39267,False,,,
PHCR020704,Rajasthan,Kota,Kota,Purohitgi ki tapri,25.2138156,75.8647527,False,,,
PHCR020705,Rajasthan,Kota,Kota,Bapubasti,25.213816,75.864753,False,,,
PHCR020706,Rajasthan,Bhilwara,Kotri,Barliyas PHC,25.214534,74.891646,False,,,
PHCR020707,Rajasthan,Kota,Kota,Sakatpura,25.21525,75.8311,False,,,
PHCR020708,Rajasthan,Jalor,Bhinmal,Bagora,25.2165,72.0201,False,,,
PHCR020709,Rajasthan,Jalor,Jaswantpura,Dhansa,25.2168,72.3933,False,,,
PHCR020710,Rajasthan,Pali,Bali,Falna,25.21821,73.309026,False,,,
PHCR020711,Rajasthan,Kota,Ladpura,Manasgaon,25.223,75.995,False,,,
PHCR020712,Rajasthan,Bhilwara,Suwana,Swaroopganj PHC,25.224762,74.63126,False,,,
PHCR020713,Rajasthan,Bhilwara,Sahara,Mahendragarh PHC,25.226715,74.372676,False,,,
PHCR020714,Rajasthan,Baran,Kishanganj,Relawan,25.22696,76.6817,False,,,
PHCR020715,Rajasthan,Bhilwara,Suwana,Mangrop PHC,25.227138,74.681027,False,,,
PHCR020716,Rajasthan,Barmer,Dhorimana,Loharwa,25.229921,71.529367,False,,,
PHCR020717,Rajasthan,Jalor,Sayla,Thalwad,25.2302,72.3504,False,,,
PHCR020718,Rajasthan,Baran,Anta,Bargavn,25.23191,76.35794,False,,,
PHCR020719,Rajasthan,Pali,Sumerpur,Banklee,25.232367,73.027867,False,,,
PHCR020720,Rajasthan,Jalor,Sayla,Surana,25.2354,72.1372,False,,,
PHCR020721,Rajasthan,Kota,Kota,Bhadana,25.235672,75.879523,False,,,
PHCR020722,Rajasthan,Baran,Anta,Baldara,25.244927,76.287044,False,,,
PHCR020723,Rajasthan,Baran,Anta,Bohat,25.24591,76.50836,False,,,
PHCR020724,Rajasthan,Jalor,Sayla,Bakaragaon,25.2477,72.4607,False,,,
PHCR020725,Rajasthan,Barmer,Dhorimana,Bhedana,25.24819,71.76278,False,,,
PHCR020726,Rajasthan,Barmer,Dhorimana,Piprali,25.2482,71.76279,False,,,
PHCR020727,Rajasthan,Barmer,Dhorimana,Bhakharpura,25.24821,71.7628,False,,,
PHCR020728,Rajasthan,Barmer,Dhorimana,Gandhav Khurd,25.24823,71.76282,False,,,
PHCR020729,Rajasthan,Barmer,Dhorimana,Nager,25.25118,71.740005,False,,,
PHCR020730,Rajasthan,Bharatpur,Bharatpur,UPHC Anand Nagar,25.25118,71.740005,False,,,
PHCR020731,Rajasthan,Barmer,Barmer,UPHC Mahavir Nagar,25.25118,71.740005,False,,,
PHCR020732,Rajasthan,Bhilwara,Mandalgarh,Shyampur PHC,25.251759,75.25374,False,,,
PHCR020733,Rajasthan,Bhilwara,Suwana,Gurla PHC,25.253152,74.47088,False,,,
PHCR020734,Rajasthan,Bhilwara,Kotri,Akola PHC,25.26185,74.881538,False,,,
PHCR020735,Rajasthan,Jalor,Jalor,Rewat,25.265,72.5597,False,,,
PHCR020736,Rajasthan,Pali,Bali,Mundara,25.267603,73.366272,False,,,
PHCR020737,Rajasthan,Bhilwara,Kotri,Borda PHC,25.274796,74.575939,False,,,
PHCR020738,Rajasthan,Pali,Desuri,Bagole,25.275158,73.568247,False,,,
PHCR020739,Rajasthan,Pali,Desuri,Dadaie,25.275158,73.568247,False,,,
PHCR020740,Rajasthan,Pali,Desuri,Ghanarao,25.275158,73.568247,False,,,
PHCR020741,Rajasthan,Pali,Desuri,Panota,25.275158,73.568247,False,,,
PHCR020742,Rajasthan,Baran,Anta,Raithal,25.27636,76.39845,False,,,
PHCR020743,Rajasthan,Baran,Shahbad,Deori,25.27823,77.25071,False,,,
PHCR020744,Rajasthan,Bhilwara,Mandalgarh,Jalindari PHC,25.285543,75.358708,False,,,
PHCR020745,Rajasthan,Jalor,Ahore,Harji,25.290413,72.86041,False,,,
PHCR020746,Rajasthan,Rajsamand,Amet,Zilola,25.290957,74.012489,False,,,
PHCR020747,Rajasthan,Bhilwara,Sahara,Aamli PHC,25.293473,74.316221,False,,,
PHCR020748,Rajasthan,Bhilwara,Mandalgarh,Manpura PHC,25.29912,75.12243,False,,,
PHCR020749,Rajasthan,Rajsamand,Amet,Galwa,25.3034,73.921286,False,,,
PHCR020750,Rajasthan,Rajsamand,Bhim,PipliNagar,25.3034,73.921286,False,,,
PHCR020751,Rajasthan,Baran,Kishanganj,Ramgarh,25.30412,76.6355,False,,,
PHCR020752,Rajasthan,Kota,Sultanpur,Morpa,25.305602,76.238497,False,,,
PHCR020753,Rajasthan,Bhilwara,Raipur,Mokhnda PHC,25.30595,74.081629,False,,,
PHCR020754,Rajasthan,Jalor,Sayla,Rewtra,25.308,72.4243,False,,,
PHCR020755,Rajasthan,Kota,Sultanpur,Nimoda,25.30897,76.068199,False,,,
PHCR020756,Rajasthan,Rajsamand,Kumbhalgarh,Lambodi,25.309037,73.800981,False,,,
PHCR020757,Rajasthan,Bundi,Bundi,Namana,25.31002,75.60335,False,,,
PHCR020758,Rajasthan,Jalor,Bhinmal,Koridhwecha,25.3105,72.0172,False,,,
PHCR020759,Rajasthan,Bundi,Talera,Barundhan,25.314828,75.6739,False,,,
PHCR020760,Rajasthan,Bhilwara,Kotri,Swaipur PHC,25.314943,74.856561,False,,,
PHCR020761,Rajasthan,Bundi,Talera,Tihekeriya Charnna,25.316072,75.731567,False,,,
PHCR020762,Rajasthan,Bhilwara,Kotri,Nandrai PHC,25.319713,75.027527,False,,,
PHCR020763,Rajasthan,Bhilwara,Bhilwara,UPHC Subhash Nagar Bhilwara,25.321377,74.586953,False,,,
PHCR020764,Rajasthan,Bhilwara,Bhilwara,UPHC Sanganer,25.321377,74.586953,False,,,
PHCR020765,Rajasthan,Bhilwara,Bhilwara,UPHC Bapunagar,25.321377,74.586953,False,,,
PHCR020766,Rajasthan,Bhilwara,Bhilwara,UPHC Pur,25.321377,74.586953,False,,,
PHCR020767,Rajasthan,Bhilwara,Bhilwara,City Dispensary Police Line,25.321377,74.586953,False,,,
PHCR020768,Rajasthan,Bhilwara,Bhilwara,UPHC Sanganeri Gate,25.321377,74.586953,False,,,
PHCR020769,Rajasthan,Pali,Desuri,Narlaie,25.321797,73.560885,False,,,
PHCR020770,Rajasthan,Bundi,Talera,Suwansa,25.323579,75.859205,False,,,
PHCR020771,Rajasthan,Bhilwara,Bhilwara,UPHC Chandra Shekhar Azad Nagar,25.326875,74.613691,False,,,
PHCR020772,Rajasthan,Bhilwara,Bhilwara,UPHC Shahstri Nagar PHC,25.329645,74.642422,False,,,
PHCR020773,Rajasthan,Bhilwara,Bhilwara,City Dispensary Kashipuri Bhilwara,25.329645,74.642422,False,,,
PHCR020774,Rajasthan,Bhilwara,Mandalgarh,Jhanjhola,25.330418,75.230404,False,,,
PHCR020775,Rajasthan,Bhilwara,Mandalgarh,Dhamniya PHC,25.33124,75.125349,False,,,
PHCR020776,Rajasthan,Jalor,Sayla,Sangana,25.3323,72.1001,False,,,
PHCR020777,Rajasthan,Jalor,Ahore,Guda Balotan,25.338646,72.867794,False,,,
PHCR020778,Rajasthan,Bundi,Bundi,Neem Ka Kheda,25.342423,75.463603,False,,,
PHCR020779,Rajasthan,Kota,Sultanpur,Mandawara,25.343,75.555,False,,,
PHCR020780,Rajasthan,Jalor,Jalor,City Dispensary Jalor,25.34448,72.625376,False,,,
PHCR020781,Rajasthan,Jalor,Jalor,Urban PHC Godiji Jalore,25.34448,72.625376,False,,,
PHCR020782,Rajasthan,Bhilwara,Raipur,Ashaholi PHC,25.346251,74.636383,False,,,
PHCR020783,Rajasthan,Bhilwara,Raipur,Jhadol PHC,25.346251,74.636383,False,,,
PHCR020784,Rajasthan,Jalor,Jalor,Police Dispensary Jalor,25.348096,72.631563,False,,,
PHCR020785,Rajasthan,Bhilwara,Suwana,Amli garh,25.35336,74.700135,False,,,
PHCR020786,Rajasthan,Bhilwara,Suwana,Gadarmala,25.35336,74.700135,False,,,
PHCR020787,Rajasthan,Bhilwara,Suwana,Karoi,25.35336,74.700135,False,,,
PHCR020788,Rajasthan,Jalor,Jalor,Sankarna,25.359968,72.694451,False,,,
PHCR020789,Rajasthan,Bhilwara,Bhilwara,UPHC Chaprasi Colony,25.36375,74.621012,False,,,
PHCR020790,Rajasthan,Baran,Chhabra,Pali,25.36964,76.62105,False,,,
PHCR020791,Rajasthan,Bundi,Bundi,Gurha Nathawatan,25.370256,75.5102,False,,,
PHCR020792,Rajasthan,Jalor,Sayla,Jeewana,25.3704,72.1563,False,,,
PHCR020793,Rajasthan,Kota,Sultanpur,Budhadeet,25.371981,76.242119,False,,,
PHCR020794,Rajasthan,Jalor,Sayla,Keshwana,25.3724,72.4939,False,,,
PHCR020795,Rajasthan,Jalor,Jalor,Godan,25.375991,72.712672,False,,,
PHCR020796,Rajasthan,Jalor,Sayla,Ummedabad,25.3766,72.4347,False,,,
PHCR020797,Rajasthan,Jalor,Ahore,Padrali,25.3796,72.9712,False,,,
PHCR020798,Rajasthan,Bhilwara,Raipur,Kot PHC,25.381835,74.082884,False,,,
PHCR020799,Rajasthan,Ajmer,Bhinai,Badali,25.385675,74.620206,False,,,
PHCR020800,Rajasthan,Baran,Anta,Malbamori,25.391586,76.450524,False,,,
PHCR020801,Rajasthan,Barmer,Sindhary,Bhatala,25.396435,71.826002,False,,,
PHCR020802,Rajasthan,Bhilwara,Kotri,Jawal,25.39756,74.900416,False,,,
PHCR020803,Rajasthan,Bhilwara,Raipur,Deoriya,25.400497,74.160696,False,,,
PHCR020804,Rajasthan,Jalor,Jalor,Bandanwari,25.400915,72.693459,False,,,
PHCR020805,Rajasthan,Bundi,Kapran,Balkasa,25.405326,76.072771,False,,,
PHCR020806,Rajasthan,Bundi,Kapran,Mayaja,25.405326,76.072771,False,,,
PHCR020807,Rajasthan,Pali,Sumerpur,Chanod,25.405862,73.213123,False,,,
PHCR020808,Rajasthan,Baran,Anta,Bamoriklan,25.40864,76.54015,False,,,
PHCR020809,Rajasthan,Jalor,Sayla,Sirana,25.4175,72.0512,False,,,
PHCR020810,Rajasthan,Bhilwara,Mandal,Chandras PHC,25.419111,74.317688,False,,,
PHCR020811,Rajasthan,Pratapgarh,Chhoti Sadri,Bambori,25.424295,75.792378,False,,,
PHCR020812,Rajasthan,Jalor,Ahore,Chandrai,25.428246,72.939413,False,,,
PHCR020813,Rajasthan,Bundi,Bundi,Polce Dispensary Bundi,25.430514,75.649903,False,,,
PHCR020814,Rajasthan,Bundi,Bundi,BALCHAND PADA AD POST BUNDI WARD NO 6,25.430514,75.649903,False,,,
PHCR020815,Rajasthan,Bundi,Bundi,Jail Dispensary,25.430514,75.649903,False,,,
PHCR020816,Rajasthan,Bundi,Bundi,RAJAT GARAH COLONY WARD NO 35,25.430514,75.649903,False,,,
PHCR020817,Rajasthan,Bundi,Bundi,Raithal,25.437262,75.835965,False,,,
PHCR020818,Rajasthan,Bundi,Hindoli,Basoli,25.43815,75.637306,False,,,
PHCR020819,Rajasthan,Bundi,Talera,J S Dam,25.43815,75.637306,False,,,
PHCR020820,Rajasthan,Bundi,Talera,Lambakhoh,25.43815,75.637306,False,,,
PHCR020821,Rajasthan,Bhilwara,Mandal,Luhariya,25.439235,74.584406,False,,,
PHCR020822,Rajasthan,Bhilwara,Mandal,Rmpuriya,25.439235,74.584406,False,,,
PHCR020823,Rajasthan,Rajsamand,Deogarh,Kundwa,25.439969,74.009447,False,,,
PHCR020824,Rajasthan,Bundi,Bundi,Matunda,25.442816,75.664338,False,,,
PHCR020825,Rajasthan,Kota,Itawa,Ayana,25.444359,76.440401,False,,,
PHCR020826,Rajasthan,Pali,Sumerpur,Dhola,25.453135,73.230164,False,,,
PHCR020827,Rajasthan,Barmer,Chohtan,Ghoniya,25.455681,70.936847,False,,,
PHCR020828,Rajasthan,Bhilwara,Jahazpur,Sakkargarh PHC,25.45986,75.322437,False,,,
PHCR020829,Rajasthan,Jalor,Ahore,Bhuti,25.4656,73.0184,False,,,
PHCR020830,Rajasthan,Kota,Itawa,Luhawad,25.46607,76.470768,False,,,
PHCR020831,Rajasthan,Barmer,Barmer,Leelser,25.47385,71.5238,False,,,
PHCR020832,Rajasthan,Barmer,Barmer,Sanavada,25.47387,71.52382,False,,,
PHCR020833,Rajasthan,Barmer,Chohtan,Dhanau,25.47699,71.03484,False,,,
PHCR020834,Rajasthan,Barmer,Chohtan,Kelnor,25.477,71.03485,False,,,
PHCR020835,Rajasthan,Barmer,Chohtan,Bijrar,25.477,71.03485,False,,,
PHCR020836,Rajasthan,Barmer,Chohtan,Netrad,25.477,71.03485,False,,,
PHCR020837,Rajasthan,Barmer,Chohtan,Mithrau,25.47701,71.03486,False,,,
PHCR020838,Rajasthan,Barmer,Barmer,Ratasar,25.47701,71.03486,False,,,
PHCR020839,Rajasthan,Barmer,Chohtan,Bavadi Kalan,25.47703,71.03488,False,,,
PHCR020840,Rajasthan,Barmer,Chohtan,Burhan Ka Tala,25.47704,71.03489,False,,,
PHCR020841,Rajasthan,Pali,Rani Station,Jawali,25.478251,73.39592,False,,,
PHCR020842,Rajasthan,Bundi,Bundi,Khatkad,25.480279,75.846133,False,,,
PHCR020843,Rajasthan,Bhilwara,Jahazpur,Aamlda PHC,25.483801,75.148079,False,,,
PHCR020844,Rajasthan,Barmer,Siwana,Rakhi,25.4861,72.41825,False,,,
PHCR020845,Rajasthan,Barmer,Siwana,Khandap,25.48611,72.41826,False,,,
PHCR020846,Rajasthan,Barmer,Siwana,Ramniya,25.48612,72.41827,False,,,
PHCR020847,Rajasthan,Barmer,Siwana,Mokalsar,25.48612,72.41827,False,,,
PHCR020848,Rajasthan,Pali,Rani Station,Khinwara,25.490137,73.599162,False,,,
PHCR020849,Rajasthan,Bundi,Kapran,Jhaliji ka Barana,25.491248,76.033389,False,,,
PHCR020850,Rajasthan,Bhilwara,Jahazpur,Khjuri PHC,25.498603,75.220193,False,,,
PHCR020851,Rajasthan,Bhilwara,Mandal,Nimbhahera Jatan PHC,25.508398,74.146017,False,,,
PHCR020852,Rajasthan,Jalor,Jalor,Oadwada,25.508743,72.589983,False,,,
PHCR020853,Rajasthan,Bhilwara,Kotri,Paroli PHC,25.510272,75.066955,False,,,
PHCR020854,Rajasthan,Bundi,Hindoli,Badanaya Gaon,25.513954,75.535676,False,,,
PHCR020855,Rajasthan,Bhilwara,Mandal,Bemali PHC,25.519389,74.272218,False,,,
PHCR020856,Rajasthan,Barmer,Barmer,Taratara Math,25.52101,71.27756,False,,,
PHCR020857,Rajasthan,Barmer,Siwana,Padru,25.52496,72.18864,False,,,
PHCR020858,Rajasthan,Barmer,Barmer,Mithra,25.52497,72.18865,False,,,
PHCR020859,Rajasthan,Rajsamand,Deogarh,Kunwathal,25.528601,73.907786,False,,,
PHCR020860,Rajasthan,Bhilwara,Mandal,Bhagwanpura PHC,25.536944,74.446701,False,,,
PHCR020861,Rajasthan,Jalor,Ahore,Nosara,25.538477,72.788029,False,,,
PHCR020862,Rajasthan,Kota,Itawa,Rampuriya,25.53866,76.378198,False,,,
PHCR020863,Rajasthan,Jalor,Ahore,Bhavrani,25.540656,72.734838,False,,,
PHCR020864,Rajasthan,Pali,Pali,Guda Endla,25.54986,73.2522,False,,,
PHCR020865,Rajasthan,Kota,Itawa,Pipalda,25.556166,76.457952,False,,,
PHCR020866,Rajasthan,Pali,Rani Station,Boosi,25.56179,73.422441,False,,,
PHCR020867,Rajasthan,Bhilwara,Kotri,Bishniya PHC,25.563215,75.020225,False,,,
PHCR020868,Rajasthan,Kota,Itawa,Gainta,25.56447,76.311618,False,,,
PHCR020869,Rajasthan,Bhilwara,Jahazpur,Ropa PHC,25.565362,75.097046,False,,,
PHCR020870,Rajasthan,Barmer,Barmer,Gardiya,25.565686,70.803076,False,,,
PHCR020871,Rajasthan,Barmer,Sindhary,Payalakalan,25.56826,71.95646,False,,,
PHCR020872,Rajasthan,Barmer,Sindhary,Khara mehechan,25.56826,71.95646,False,,,
PHCR020873,Rajasthan,Barmer,Sindhary,Hodu,25.56828,71.95648,False,,,
PHCR020874,Rajasthan,Barmer,Sindhary,Adel,25.56828,71.95648,False,,,
PHCR020875,Rajasthan,Barmer,Sindhary,Nosar,25.56829,71.95649,False,,,
PHCR020876,Rajasthan,Bundi,Hindoli,Ranipura,25.574914,75.501464,False,,,
PHCR020877,Rajasthan,Bundi,Hindoli,Thana,25.574914,75.501464,False,,,
PHCR020878,Rajasthan,Bhilwara,Banera,Upreda,25.578524,74.72748,False,,,
PHCR020879,Rajasthan,Bhilwara,Banera,Rupahelikhurd PHC,25.580421,74.528751,False,,,
PHCR020880,Rajasthan,Bhilwara,Mandal,Chitamba,25.584709,74.153202,False,,,
PHCR020881,Rajasthan,Barmer,Siwana,Indrana,25.5864,71.47196,False,,,
PHCR020882,Rajasthan,Bundi,Hindoli,Dablana,25.592679,75.649903,False,,,
PHCR020883,Rajasthan,Jalor,Ahore,Bhadrajune,25.599673,72.889876,False,,,
PHCR020884,Rajasthan,Pali,Pali,Gundoj,25.60747,73.30896,False,,,
PHCR020885,Rajasthan,Bundi,Kapran,Barakhera,25.609331,76.236325,False,,,
PHCR020886,Rajasthan,Bundi,Nainwa,Talwas,25.616667,76.033333,False,,,
PHCR020887,Rajasthan,Bhilwara,Jahazpur,Piplund PHC,25.619301,75.276343,False,,,
PHCR020888,Rajasthan,Bhilwara,Shahpura,Bachh Khera,25.62307,74.929198,False,,,
PHCR020889,Rajasthan,Bhilwara,Shahpura,Dheekola,25.62307,74.929198,False,,,
PHCR020890,Rajasthan,Rajsamand,Deogarh,Tal,25.623768,74.05645,False,,,
PHCR020891,Rajasthan,Bhilwara,Jahazpur,Sarsiya PHC,25.624435,75.277072,False,,,
PHCR020892,Rajasthan,Bhilwara,Jahazpur,Intunda,25.624435,75.277072,False,,,
PHCR020893,Rajasthan,Bhilwara,Jahazpur,Luhariklan PHC,25.627152,75.353858,False,,,
PHCR020894,Rajasthan,Bhilwara,Banera,Rayala PHC,25.633333,74.6,False,,,
PHCR020895,Rajasthan,Bhilwara,Asind,Brahmno Ki Saredi PHC,25.634021,74.433425,False,,,
PHCR020896,Rajasthan,Pali,Kharchi,Dhamli,25.640395,73.518183,False,,,
PHCR020897,Rajasthan,Bhilwara,Asind,Daulatgarh PHC,25.640787,74.341152,False,,,
PHCR020898,Rajasthan,Bundi,Nainwa,Bansi,25.642105,75.827248,False,,,
PHCR020899,Rajasthan,Rajsamand,Bhim,Barar,25.645999,73.997695,False,,,
PHCR020900,Rajasthan,Pali,Pali,Denda,25.64995,73.24262,False,,,
PHCR020901,Rajasthan,Barmer,Sindhary,Chawa,25.65008,71.67153,False,,,
PHCR020902,Rajasthan,Barmer,Sindhary,Sarnu,25.65009,71.67154,False,,,
PHCR020903,Rajasthan,Barmer,Sindhary,Sanjata,25.65011,71.67156,False,,,
PHCR020904,Rajasthan,Bhilwara,Mandal,Ghyangarh PHC,25.655992,74.165099,False,,,
PHCR020905,Rajasthan,Barmer,Sindhary,Beriwala Tala,25.662691,71.554591,False,,,
PHCR020906,Rajasthan,Bundi,Nainwa,Dugari,25.666667,75.816667,False,,,
PHCR020907,Rajasthan,Jalor,Ahore,Bhorda,25.6718,72.7526,False,,,
PHCR020908,Rajasthan,Bhilwara,Asind,Kaliyasa PHC,25.673789,74.499085,False,,,
PHCR020909,Rajasthan,Bundi,Kapran,Arnetha,25.683498,76.103001,False,,,
PHCR020910,Rajasthan,Rajsamand,Deogarh,Lassani,25.684195,74.043232,False,,,
PHCR020911,Rajasthan,Bundi,Hindoli,Gothera,25.697291,75.610625,False,,,
PHCR020912,Rajasthan,Bhilwara,Hurda,Sareri,25.698348,74.626136,False,,,
PHCR020913,Rajasthan,Kota,Itawa,Dheebri Chambal,25.701858,76.351622,False,,,
PHCR020914,Rajasthan,Barmer,Barmer,Gagaria,25.70365,71.0032,False,,,
PHCR020915,Rajasthan,Barmer,Barmer,Bhinde Ka Paar,25.70369,71.00324,False,,,
PHCR020916,Rajasthan,Bhilwara,Jahazpur,Amarwasi PHC,25.716387,75.349234,False,,,
PHCR020917,Rajasthan,Bhilwara,Banera,Dabla PHC,25.716667,74.733333,False,,,
PHCR020918,Rajasthan,Bundi,Nainwa,Jajawer,25.719472,75.702257,False,,,
